Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Bahrain,391,25,,16.98,174,118.21
Bahrain,405,17,,11.55,191,129.76
Bahrain,433,7,,4.75,198,134.51
Bahrain,447,35,Delta,23.77,233,158.28
Bahrain,461,15,,10.19,248,168.47
Bahrain,475,15,,10.19,263,178.66
Bahrain,489,47,Delta,31.92,310,210.58
Bahrain,503,41,Delta,27.85,351,238.43
Bahrain,517,17,,11.55,368,249.98
Bahrain,531,132,Delta,89.66,500,339.64
Bahrain,545,61,Delta,41.43,561,381.07
Bahrain,559,226,Delta,153.51,787,534.58
Bahrain,573,64,Delta,43.47,851,578.05
Bahrain,587,258,Delta,175.24,1109,753.29
Bahrain,601,86,Delta,58.41,1195,811.7
Bahrain,615,171,Delta,116.15,1366,927.85
Bahrain,629,344,Delta,233.66,1710,1161.51
Bahrain,643,379,Delta,257.43,2089,1418.94
Bahrain,657,410,Delta,278.49,2499,1697.43
Bahrain,671,208,Delta,141.28,2707,1838.71
Bahrain,685,547,Delta,371.54,3254,2210.25
Bahrain,699,371,Delta,252.0,3625,2462.25
Bahrain,713,368,Omicron (BA.1),249.96,3993,2712.21
Bahrain,727,182,Omicron (BA.1),123.62,4175,2835.83
Bahrain,741,99,Omicron (BA.2),67.24,4274,2903.07
Bahrain,755,355,Omicron (BA.2),241.13,4629,3144.2
Bahrain,769,1627,Omicron (BA.2),1105.12,6256,4249.32
Bahrain,783,426,Omicron (BA.2),289.36,6682,4538.68
Bahrain,797,358,Omicron (BA.2),243.17,7040,4781.85
Bahrain,811,252,Omicron (BA.2),171.17,7292,4953.02
Bahrain,825,269,Omicron (BA.2),182.72,7561,5135.74
Bahrain,839,290,Omicron (BA.2),196.98,7851,5332.72
Bahrain,853,421,Omicron (BA.2),285.96,8272,5618.68
Bahrain,867,101,Omicron (BA.5),68.6,8373,5687.28
Bahrain,881,42,Omicron (BA.5),28.53,8415,5715.81
Bahrain,895,65,Omicron (BA.5),44.15,8480,5759.96
Bahrain,909,270,Omicron (BA.5),183.39,8750,5943.35
Bahrain,923,148,Omicron (BA.5),100.53,8898,6043.88
Bahrain,937,141,Omicron (BA.5),95.77,9039,6139.65
Bahrain,951,87,Omicron (BA.5),59.09,9126,6198.74
Bahrain,1035,4,,2.72,9130,6201.46
Bahrain,1049,83,Omicron (XBB),56.38,9213,6257.84
Bahrain,1063,76,Omicron (XBB),51.62,9289,6309.46
Bahrain,1077,56,Omicron (XBB),38.04,9345,6347.5
Bahrain,1091,127,Omicron (XBB.1.9),86.26,9472,6433.76
Bahrain,1105,179,Omicron (XBB.1.9),121.58,9651,6555.34
Bahrain,1119,153,Omicron (XBB.1.9),103.92,9804,6659.26
Bahrain,1175,85,Omicron (XBB.1.9),57.74,9889,6717.0
Bangladesh,111,127,Others,0.74,127,0.74
Bangladesh,125,157,Others,0.92,284,1.66
Bangladesh,139,104,Others,0.61,388,2.27
Bangladesh,153,102,Others,0.6,490,2.87
Bangladesh,167,155,Others,0.91,645,3.78
Bangladesh,181,180,Others,1.05,825,4.83
Bangladesh,195,86,Others,0.5,911,5.33
Bangladesh,209,54,Others,0.32,965,5.65
Bangladesh,223,26,,0.15,991,5.8
Bangladesh,237,93,Others,0.54,1084,6.34
Bangladesh,251,14,,0.08,1098,6.42
Bangladesh,265,23,,0.13,1121,6.55
Bangladesh,279,15,,0.09,1136,6.64
Bangladesh,293,18,,0.11,1154,6.75
Bangladesh,307,26,,0.15,1180,6.9
Bangladesh,321,48,Others,0.28,1228,7.18
Bangladesh,335,22,,0.13,1250,7.31
Bangladesh,349,43,Others,0.25,1293,7.56
Bangladesh,363,23,,0.13,1316,7.69
Bangladesh,377,58,Others,0.34,1374,8.03
Bangladesh,391,19,,0.11,1393,8.14
Bangladesh,405,22,,0.13,1415,8.27
Bangladesh,419,88,Beta,0.51,1503,8.78
Bangladesh,433,105,Beta,0.61,1608,9.39
Bangladesh,447,132,Beta,0.77,1740,10.16
Bangladesh,461,95,Beta,0.55,1835,10.71
Bangladesh,475,38,Beta,0.22,1873,10.93
Bangladesh,489,75,Beta,0.44,1948,11.37
Bangladesh,503,77,Delta,0.45,2025,11.82
Bangladesh,517,74,Delta,0.43,2099,12.25
Bangladesh,531,235,Delta,1.37,2334,13.62
Bangladesh,545,393,Delta,2.3,2727,15.92
Bangladesh,559,226,Delta,1.32,2953,17.24
Bangladesh,573,334,Delta,1.95,3287,19.19
Bangladesh,587,205,Delta,1.2,3492,20.39
Bangladesh,601,154,Delta,0.9,3646,21.29
Bangladesh,615,144,Delta,0.84,3790,22.13
Bangladesh,629,140,Delta,0.82,3930,22.95
Bangladesh,643,125,Delta,0.73,4055,23.68
Bangladesh,657,96,Delta,0.56,4151,24.24
Bangladesh,671,125,Delta,0.73,4276,24.97
Bangladesh,685,140,Delta,0.82,4416,25.79
Bangladesh,699,118,Delta,0.69,4534,26.48
Bangladesh,713,144,Delta,0.84,4678,27.32
Bangladesh,727,373,Omicron (BA.1),2.18,5051,29.5
Bangladesh,741,331,Omicron (BA.2),1.93,5382,31.43
Bangladesh,755,190,Omicron (BA.2),1.11,5572,32.54
Bangladesh,769,114,Omicron (BA.2),0.67,5686,33.21
Bangladesh,783,53,Omicron (BA.2),0.31,5739,33.52
Bangladesh,797,19,,0.11,5758,33.63
Bangladesh,811,7,,0.04,5765,33.67
Bangladesh,825,6,,0.04,5771,33.71
Bangladesh,839,6,,0.04,5777,33.75
Bangladesh,853,4,,0.02,5781,33.77
Bangladesh,867,11,,0.06,5792,33.83
Bangladesh,881,99,Omicron (BA.5),0.58,5891,34.41
Bangladesh,895,151,Omicron (BA.5),0.88,6042,35.29
Bangladesh,909,38,Omicron (BA.5),0.22,6080,35.51
Bangladesh,923,23,,0.13,6103,35.64
Bangladesh,937,7,,0.04,6110,35.68
Bangladesh,951,8,,0.05,6118,35.73
Bangladesh,965,25,,0.15,6143,35.88
Bangladesh,979,99,Omicron (XBB),0.58,6242,36.46
Bangladesh,993,79,Omicron (XBB),0.46,6321,36.92
Bangladesh,1007,41,Omicron (XBB),0.24,6362,37.16
Bangladesh,1021,5,,0.03,6367,37.19
Bangladesh,1035,1,,0.01,6368,37.2
Bangladesh,1077,1,,0.01,6369,37.21
Bangladesh,1091,2,,0.01,6371,37.22
Bangladesh,1119,2,,0.01,6373,37.23
Bangladesh,1161,1,,0.01,6374,37.24
Bangladesh,1175,1,,0.01,6375,37.25
Bangladesh,1189,6,,0.04,6381,37.29
Bangladesh,1203,17,,0.1,6398,37.39
Bangladesh,1217,9,,0.05,6407,37.44
Bangladesh,1231,14,,0.08,6421,37.52
Bangladesh,1245,41,Omicron (XBB.2.3),0.24,6462,37.76
Bangladesh,1259,21,,0.12,6483,37.88
Bangladesh,1273,33,Omicron (XBB.2.3),0.19,6516,38.07
Bangladesh,1287,25,,0.15,6541,38.22
Belarus,139,10,,1.05,10,1.05
Belarus,153,1,,0.1,11,1.15
Belarus,181,1,,0.1,12,1.25
Belarus,195,1,,0.1,13,1.35
Belarus,265,1,,0.1,14,1.45
Belarus,279,4,,0.42,18,1.87
Belarus,293,20,,2.1,38,3.97
Belarus,307,1,,0.1,39,4.07
Belarus,321,4,,0.42,43,4.49
Belarus,335,1,,0.1,44,4.59
Belarus,377,2,,0.21,46,4.8
Belarus,405,4,,0.42,50,5.22
Belarus,419,1,,0.1,51,5.32
Belarus,433,11,,1.15,62,6.47
Belarus,447,6,,0.63,68,7.1
Belarus,461,4,,0.42,72,7.52
Belarus,475,5,,0.52,77,8.04
Belarus,489,1,,0.1,78,8.14
Belarus,503,2,,0.21,80,8.35
Belarus,573,5,,0.52,85,8.87
Belarus,587,15,,1.57,100,10.44
Belarus,601,16,,1.68,116,12.12
Belarus,615,7,,0.73,123,12.85
Belarus,629,30,Delta,3.15,153,16.0
Belarus,643,4,,0.42,157,16.42
Belarus,657,15,,1.57,172,17.99
Belarus,685,2,,0.21,174,18.2
Belarus,699,2,,0.21,176,18.41
Belarus,713,5,,0.52,181,18.93
Belarus,727,6,,0.63,187,19.56
Belarus,741,10,,1.05,197,20.61
Belarus,755,10,,1.05,207,21.66
Belarus,769,2,,0.21,209,21.87
Belgium,111,134,Others,11.5,134,11.5
Belgium,125,67,Others,5.75,201,17.25
Belgium,139,15,,1.29,216,18.54
Belgium,153,38,Others,3.26,254,21.8
Belgium,167,39,Others,3.35,293,25.15
Belgium,181,39,Others,3.35,332,28.5
Belgium,195,146,Others,12.53,478,41.03
Belgium,209,128,Others,10.98,606,52.01
Belgium,223,54,Others,4.63,660,56.64
Belgium,237,87,Others,7.46,747,64.1
Belgium,251,246,Others,21.11,993,85.21
Belgium,265,130,Others,11.15,1123,96.36
Belgium,279,356,Others,30.54,1479,126.9
Belgium,293,216,Others,18.53,1695,145.43
Belgium,307,242,Others,20.76,1937,166.19
Belgium,321,149,Others,12.78,2086,178.97
Belgium,335,342,Others,29.34,2428,208.31
Belgium,349,234,Others,20.08,2662,228.39
Belgium,363,755,Others,64.77,3417,293.16
Belgium,377,1699,Others,145.76,5116,438.92
Belgium,391,1638,Others,140.53,6754,579.45
Belgium,405,2121,Alpha,181.97,8875,761.42
Belgium,419,2414,Alpha,207.11,11289,968.53
Belgium,433,3219,Alpha,276.17,14508,1244.7
Belgium,447,3005,Alpha,257.81,17513,1502.51
Belgium,461,3156,Alpha,270.76,20669,1773.27
Belgium,475,3185,Alpha,273.25,23854,2046.52
Belgium,489,3135,Alpha,268.96,26989,2315.48
Belgium,503,2358,Alpha,202.3,29347,2517.78
Belgium,517,1470,Alpha,126.12,30817,2643.9
Belgium,531,1402,Delta,120.28,32219,2764.18
Belgium,545,3542,Delta,303.88,35761,3068.06
Belgium,559,3573,Delta,306.54,39334,3374.6
Belgium,573,4558,Delta,391.05,43892,3765.65
Belgium,587,4418,Delta,379.03,48310,4144.68
Belgium,601,3852,Delta,330.48,52162,4475.16
Belgium,615,2882,Delta,247.26,55044,4722.42
Belgium,629,3060,Delta,262.53,58104,4984.95
Belgium,643,3856,Delta,330.82,61960,5315.77
Belgium,657,3186,Delta,273.34,65146,5589.11
Belgium,671,4203,Delta,360.59,69349,5949.7
Belgium,685,4578,Delta,392.76,73927,6342.46
Belgium,699,4940,Delta,423.82,78867,6766.28
Belgium,713,4562,Omicron (BA.1),391.39,83429,7157.67
Belgium,727,6706,Omicron (BA.1),575.33,90135,7733.0
Belgium,741,7730,Omicron (BA.1),663.18,97865,8396.18
Belgium,755,6644,Omicron (BA.1),570.01,104509,8966.19
Belgium,769,6651,Omicron (BA.1),570.61,111160,9536.8
Belgium,783,5349,Omicron (BA.2),458.91,116509,9995.71
Belgium,797,4946,Omicron (BA.2),424.33,121455,10420.04
Belgium,811,4232,Omicron (BA.2),363.08,125687,10783.12
Belgium,825,3626,Omicron (BA.2),311.09,129313,11094.21
Belgium,839,3030,Omicron (BA.2),259.95,132343,11354.16
Belgium,853,2353,Omicron (BA.2),201.87,134696,11556.03
Belgium,867,1704,Omicron (BA.2),146.19,136400,11702.22
Belgium,881,2899,Omicron (BA.5),248.71,139299,11950.93
Belgium,895,3932,Omicron (BA.5),337.34,143231,12288.27
Belgium,909,3739,Omicron (BA.5),320.78,146970,12609.05
Belgium,923,2839,Omicron (BA.5),243.57,149809,12852.62
Belgium,937,2091,Omicron (BA.5),179.39,151900,13032.01
Belgium,951,1637,Omicron (BA.5),140.44,153537,13172.45
Belgium,965,1624,Omicron (BA.5),139.33,155161,13311.78
Belgium,979,1789,Omicron (BA.5),153.48,156950,13465.26
Belgium,993,2347,Omicron (BA.5),201.36,159297,13666.62
Belgium,1007,1760,Omicron (BA.5),151.0,161057,13817.62
Belgium,1021,813,Omicron (BA.5),69.75,161870,13887.37
Belgium,1035,597,Omicron (BQ.1),51.22,162467,13938.59
Belgium,1049,757,Omicron (BQ.1),64.95,163224,14003.54
Belgium,1063,929,Omicron (BQ.1),79.7,164153,14083.24
Belgium,1077,734,Omicron (BQ.1),62.97,164887,14146.21
Belgium,1091,649,Omicron (BQ.1),55.68,165536,14201.89
Belgium,1105,443,Omicron (BQ.1),38.01,165979,14239.9
Belgium,1119,715,Omicron (BQ.1),61.34,166694,14301.24
Belgium,1133,887,Omicron (XBB.1.5),76.1,167581,14377.34
Belgium,1147,1007,Omicron (XBB.1.5),86.39,168588,14463.73
Belgium,1161,734,Omicron (XBB.1.5),62.97,169322,14526.7
Belgium,1175,622,Omicron (XBB.1.5),53.36,169944,14580.06
Belgium,1189,409,Omicron (XBB.1.5),35.09,170353,14615.15
Belgium,1203,278,Omicron (XBB.1.5),23.85,170631,14639.0
Belgium,1217,206,Omicron (XBB.1.9),17.67,170837,14656.67
Belgium,1231,119,Omicron (XBB.1.5),10.21,170956,14666.88
Belgium,1245,98,Omicron (XBB.1.5),8.41,171054,14675.29
Belgium,1259,39,Omicron (XBB.1.5),3.35,171093,14678.64
Belgium,1273,24,,2.06,171117,14680.7
Belgium,1287,40,Omicron (EG.5.1),3.43,171157,14684.13
Belgium,1301,163,Omicron (EG.5.1),13.98,171320,14698.11
Belgium,1315,291,Omicron (EG.5.1),24.97,171611,14723.08
Belgium,1329,354,Omicron (EG.5.1),30.37,171965,14753.45
Belgium,1343,407,Omicron (EG.5.1),34.92,172372,14788.37
Belgium,1357,436,Omicron (EG.5.1),37.41,172808,14825.78
Belgium,1371,170,Omicron (EG.5.1),14.58,172978,14840.36
Belize,209,3,,7.4,3,7.4
Belize,223,1,,2.47,4,9.87
Belize,251,2,,4.93,6,14.8
Belize,265,4,,9.87,10,24.67
Belize,279,6,,14.8,16,39.47
Belize,293,1,,2.47,17,41.94
Belize,335,7,,17.27,24,59.21
Belize,349,12,,29.61,36,88.82
Belize,363,7,,17.27,43,106.09
Belize,377,28,,69.09,71,175.18
Belize,391,12,,29.61,83,204.79
Belize,405,9,,22.21,92,227.0
Belize,419,2,,4.93,94,231.93
Belize,433,1,,2.47,95,234.4
Belize,447,3,,7.4,98,241.8
Belize,475,13,,32.08,111,273.88
Belize,489,2,,4.93,113,278.81
Belize,503,3,,7.4,116,286.21
Belize,517,9,,22.21,125,308.42
Belize,531,38,Others,93.76,163,402.18
Belize,545,12,,29.61,175,431.79
Belize,559,61,Delta,150.51,236,582.3
Belize,573,58,Delta,143.11,294,725.41
Belize,615,1,,2.47,295,727.88
Belize,629,38,Delta,93.76,333,821.64
Belize,643,38,Delta,93.76,371,915.4
Belize,657,18,,44.41,389,959.81
Belize,671,6,,14.8,395,974.61
Belize,685,31,Delta,76.49,426,1051.1
Belize,699,9,,22.21,435,1073.31
Belize,713,161,Omicron (BA.1),397.25,596,1470.56
Belize,727,63,Omicron (BA.1),155.45,659,1626.01
Belize,741,30,Omicron (BA.1),74.02,689,1700.03
Belize,755,21,,51.82,710,1751.85
Belize,769,44,Omicron (BA.1),108.57,754,1860.42
Belize,783,14,,34.54,768,1894.96
Belize,797,23,,56.75,791,1951.71
Belize,811,7,,17.27,798,1968.98
Belize,839,15,,37.01,813,2005.99
Belize,853,43,Omicron (BA.2.12.1),106.1,856,2112.09
Belize,867,28,,69.09,884,2181.18
Belize,881,16,,39.48,900,2220.66
Belize,895,23,,56.75,923,2277.41
Belize,909,41,Omicron (BA.2.12.1),101.16,964,2378.57
Belize,923,34,Omicron (BA.5),83.89,998,2462.46
Belize,937,19,,46.88,1017,2509.34
Belize,951,9,,22.21,1026,2531.55
Belize,965,6,,14.8,1032,2546.35
Belize,979,4,,9.87,1036,2556.22
Belize,993,1,,2.47,1037,2558.69
Belize,1007,2,,4.93,1039,2563.62
Belize,1021,3,,7.4,1042,2571.02
Belize,1035,3,,7.4,1045,2578.42
Belize,1049,24,,59.22,1069,2637.64
Belize,1063,16,,39.48,1085,2677.12
Belize,1077,15,,37.01,1100,2714.13
Belize,1091,15,,37.01,1115,2751.14
Belize,1105,7,,17.27,1122,2768.41
Belize,1119,3,,7.4,1125,2775.81
Belize,1147,2,,4.93,1127,2780.74
Belize,1189,2,,4.93,1129,2785.67
Belize,1203,4,,9.87,1133,2795.54
Belize,1217,2,,4.93,1135,2800.47
Benin,377,29,,2.17,29,2.17
Benin,391,77,Others,5.77,106,7.94
Benin,405,39,Others,2.92,145,10.86
Benin,419,80,Others,5.99,225,16.85
Benin,433,85,Others,6.37,310,23.22
Benin,447,70,Others,5.24,380,28.46
Benin,461,3,,0.22,383,28.68
Benin,475,13,,0.97,396,29.65
Benin,489,20,,1.5,416,31.15
Benin,503,21,,1.57,437,32.72
Benin,517,15,,1.12,452,33.84
Benin,531,19,,1.42,471,35.26
Benin,545,36,Delta,2.7,507,37.96
Benin,559,22,,1.65,529,39.61
Benin,573,62,Delta,4.64,591,44.25
Benin,587,54,Delta,4.04,645,48.29
Benin,601,1,,0.07,646,48.36
Benin,615,2,,0.15,648,48.51
Benin,629,1,,0.07,649,48.58
Benin,643,2,,0.15,651,48.73
Benin,657,1,,0.07,652,48.8
Benin,699,111,Omicron (BA.1),8.31,763,57.11
Benin,713,240,Omicron (BA.1),17.97,1003,75.08
Benin,727,78,Omicron (BA.1),5.84,1081,80.92
Benin,741,10,,0.75,1091,81.67
Benin,755,4,,0.3,1095,81.97
Bolivia,111,8,,0.65,8,0.65
Bolivia,125,15,,1.23,23,1.88
Bolivia,153,8,,0.65,31,2.53
Bolivia,167,4,,0.33,35,2.86
Bolivia,181,1,,0.08,36,2.94
Bolivia,195,3,,0.25,39,3.19
Bolivia,209,9,,0.74,48,3.93
Bolivia,223,3,,0.25,51,4.18
Bolivia,237,6,,0.49,57,4.67
Bolivia,265,2,,0.16,59,4.83
Bolivia,279,4,,0.33,63,5.16
Bolivia,307,7,,0.57,70,5.73
Bolivia,321,1,,0.08,71,5.81
Bolivia,335,6,,0.49,77,6.3
Bolivia,349,9,,0.74,86,7.04
Bolivia,363,11,,0.9,97,7.94
Bolivia,377,9,,0.74,106,8.68
Bolivia,391,9,,0.74,115,9.42
Bolivia,405,5,,0.41,120,9.83
Bolivia,433,11,,0.9,131,10.73
Bolivia,461,1,,0.08,132,10.81
Bolivia,475,3,,0.25,135,11.06
Bolivia,489,12,,0.98,147,12.04
Bolivia,503,16,,1.31,163,13.35
Bolivia,517,16,,1.31,179,14.66
Bolivia,531,11,,0.9,190,15.56
Bolivia,545,6,,0.49,196,16.05
Bolivia,559,5,,0.41,201,16.46
Bolivia,573,9,,0.74,210,17.2
Bolivia,587,3,,0.25,213,17.45
Bolivia,601,3,,0.25,216,17.7
Bolivia,615,3,,0.25,219,17.95
Bolivia,629,5,,0.41,224,18.36
Bolivia,643,6,,0.49,230,18.85
Bolivia,657,17,,1.39,247,20.24
Bolivia,671,2,,0.16,249,20.4
Bolivia,685,1,,0.08,250,20.48
Bolivia,699,7,,0.57,257,21.05
Bolivia,713,43,Omicron (BA.1),3.52,300,24.57
Bolivia,727,16,,1.31,316,25.88
Bolivia,755,1,,0.08,317,25.96
Bolivia,769,1,,0.08,318,26.04
Bolivia,825,1,,0.08,319,26.12
Bolivia,853,2,,0.16,321,26.28
Bolivia,881,5,,0.41,326,26.69
Bolivia,895,17,,1.39,343,28.08
Bolivia,909,13,,1.06,356,29.14
Bolivia,923,18,,1.47,374,30.61
Bolivia,937,3,,0.25,377,30.86
Bolivia,1007,1,,0.08,378,30.94
Bolivia,1035,1,,0.08,379,31.02
Bolivia,1049,1,,0.08,380,31.1
Bolivia,1063,9,,0.74,389,31.84
Bolivia,1077,1,,0.08,390,31.92
Bolivia,1091,12,,0.98,402,32.9
Bolivia,1105,4,,0.33,406,33.23
Bolivia,1119,2,,0.16,408,33.39
Bolivia,1147,2,,0.16,410,33.55
Bolivia,1175,1,,0.08,411,33.63
Bolivia,1189,1,,0.08,412,33.71
Bolivia,1203,1,,0.08,413,33.79
Bolivia,1217,7,,0.57,420,34.36
Bolivia,1231,4,,0.33,424,34.69
Bolivia,1245,10,,0.82,434,35.51
Bolivia,1259,3,,0.25,437,35.76
Bosnia and Herzegovina,111,1,,0.31,1,0.31
Bosnia and Herzegovina,139,1,,0.31,2,0.62
Bosnia and Herzegovina,181,1,,0.31,3,0.93
Bosnia and Herzegovina,223,1,,0.31,4,1.24
Bosnia and Herzegovina,237,1,,0.31,5,1.55
Bosnia and Herzegovina,251,1,,0.31,6,1.86
Bosnia and Herzegovina,265,1,,0.31,7,2.17
Bosnia and Herzegovina,293,2,,0.62,9,2.79
Bosnia and Herzegovina,307,2,,0.62,11,3.41
Bosnia and Herzegovina,321,3,,0.93,14,4.34
Bosnia and Herzegovina,335,1,,0.31,15,4.65
Bosnia and Herzegovina,349,2,,0.62,17,5.27
Bosnia and Herzegovina,363,10,,3.09,27,8.36
Bosnia and Herzegovina,377,5,,1.55,32,9.91
Bosnia and Herzegovina,391,5,,1.55,37,11.46
Bosnia and Herzegovina,405,4,,1.24,41,12.7
Bosnia and Herzegovina,419,17,,5.26,58,17.96
Bosnia and Herzegovina,433,4,,1.24,62,19.2
Bosnia and Herzegovina,447,17,,5.26,79,24.46
Bosnia and Herzegovina,475,2,,0.62,81,25.08
Bosnia and Herzegovina,503,9,,2.78,90,27.86
Bosnia and Herzegovina,517,18,,5.57,108,33.43
Bosnia and Herzegovina,531,18,,5.57,126,39.0
Bosnia and Herzegovina,545,9,,2.78,135,41.78
Bosnia and Herzegovina,559,12,,3.71,147,45.49
Bosnia and Herzegovina,573,10,,3.09,157,48.58
Bosnia and Herzegovina,587,2,,0.62,159,49.2
Bosnia and Herzegovina,601,4,,1.24,163,50.44
Bosnia and Herzegovina,615,4,,1.24,167,51.68
Bosnia and Herzegovina,629,145,Delta,44.84,312,96.52
Bosnia and Herzegovina,643,112,Delta,34.64,424,131.16
Bosnia and Herzegovina,657,150,Delta,46.39,574,177.55
Bosnia and Herzegovina,671,123,Delta,38.04,697,215.59
Bosnia and Herzegovina,685,177,Delta,54.74,874,270.33
Bosnia and Herzegovina,699,182,Delta,56.29,1056,326.62
Bosnia and Herzegovina,713,144,Delta,44.53,1200,371.15
Bosnia and Herzegovina,727,66,Omicron (BA.1),20.41,1266,391.56
Bosnia and Herzegovina,741,18,,5.57,1284,397.13
Bosnia and Herzegovina,755,11,,3.4,1295,400.53
Bosnia and Herzegovina,769,9,,2.78,1304,403.31
Bosnia and Herzegovina,783,14,,4.33,1318,407.64
Bosnia and Herzegovina,797,6,,1.86,1324,409.5
Bosnia and Herzegovina,811,1,,0.31,1325,409.81
Bosnia and Herzegovina,839,1,,0.31,1326,410.12
Bosnia and Herzegovina,853,2,,0.62,1328,410.74
Bosnia and Herzegovina,867,8,,2.47,1336,413.21
Bosnia and Herzegovina,881,3,,0.93,1339,414.14
Bosnia and Herzegovina,895,7,,2.16,1346,416.3
Bosnia and Herzegovina,909,6,,1.86,1352,418.16
Bosnia and Herzegovina,923,3,,0.93,1355,419.09
Bosnia and Herzegovina,937,3,,0.93,1358,420.02
Bosnia and Herzegovina,951,2,,0.62,1360,420.64
Bosnia and Herzegovina,965,1,,0.31,1361,420.95
Bosnia and Herzegovina,993,3,,0.93,1364,421.88
Bosnia and Herzegovina,1007,1,,0.31,1365,422.19
Bosnia and Herzegovina,1021,4,,1.24,1369,423.43
Bosnia and Herzegovina,1035,3,,0.93,1372,424.36
Bosnia and Herzegovina,1049,4,,1.24,1376,425.6
Bosnia and Herzegovina,1063,9,,2.78,1385,428.38
Bosnia and Herzegovina,1077,13,,4.02,1398,432.4
Bosnia and Herzegovina,1091,8,,2.47,1406,434.87
Bosnia and Herzegovina,1105,9,,2.78,1415,437.65
Bosnia and Herzegovina,1119,8,,2.47,1423,440.12
Bosnia and Herzegovina,1133,12,,3.71,1435,443.83
Bosnia and Herzegovina,1147,6,,1.86,1441,445.69
Bosnia and Herzegovina,1161,6,,1.86,1447,447.55
Bosnia and Herzegovina,1189,1,,0.31,1448,447.86
Botswana,237,1,,0.38,1,0.38
Botswana,251,8,,3.04,9,3.42
Botswana,265,6,,2.28,15,5.7
Botswana,279,4,,1.52,19,7.22
Botswana,293,6,,2.28,25,9.5
Botswana,307,6,,2.28,31,11.78
Botswana,321,10,,3.8,41,15.58
Botswana,335,16,,6.08,57,21.66
Botswana,349,13,,4.94,70,26.6
Botswana,363,14,,5.32,84,31.92
Botswana,377,43,Beta,16.35,127,48.27
Botswana,391,8,,3.04,135,51.31
Botswana,405,3,,1.14,138,52.45
Botswana,419,27,,10.26,165,62.71
Botswana,433,26,,9.88,191,72.59
Botswana,447,1,,0.38,192,72.97
Botswana,475,3,,1.14,195,74.11
Botswana,489,46,Beta,17.49,241,91.6
Botswana,503,70,Beta,26.61,311,118.21
Botswana,517,107,Delta,40.68,418,158.89
Botswana,531,122,Delta,46.38,540,205.27
Botswana,545,24,,9.12,564,214.39
Botswana,559,64,Delta,24.33,628,238.72
Botswana,573,50,Delta,19.01,678,257.73
Botswana,587,168,Delta,63.87,846,321.6
Botswana,601,111,Delta,42.2,957,363.8
Botswana,615,70,Delta,26.61,1027,390.41
Botswana,629,65,Delta,24.71,1092,415.12
Botswana,643,96,Delta,36.5,1188,451.62
Botswana,657,64,Delta,24.33,1252,475.95
Botswana,671,101,Delta,38.4,1353,514.35
Botswana,685,74,Omicron (BA.1),28.13,1427,542.48
Botswana,699,447,Omicron (BA.1),169.94,1874,712.42
Botswana,713,411,Omicron (BA.1),156.26,2285,868.68
Botswana,727,189,Omicron (BA.1),71.85,2474,940.53
Botswana,741,69,Omicron (BA.1),26.23,2543,966.76
Botswana,755,49,Omicron (BA.2),18.63,2592,985.39
Botswana,769,30,Omicron (BA.2),11.41,2622,996.8
Botswana,783,23,,8.74,2645,1005.54
Botswana,797,9,,3.42,2654,1008.96
Botswana,811,10,,3.8,2664,1012.76
Botswana,825,16,,6.08,2680,1018.84
Botswana,839,12,,4.56,2692,1023.4
Botswana,853,37,Omicron (BA.4),14.07,2729,1037.47
Botswana,867,63,Omicron (BA.4),23.95,2792,1061.42
Botswana,881,245,Omicron (BA.4),93.15,3037,1154.57
Botswana,895,134,Omicron (BA.4),50.94,3171,1205.51
Botswana,909,38,Omicron (BA.4),14.45,3209,1219.96
Botswana,937,4,,1.52,3213,1221.48
Botswana,951,1,,0.38,3214,1221.86
Botswana,979,2,,0.76,3216,1222.62
Botswana,1007,1,,0.38,3217,1223.0
Botswana,1021,7,,2.66,3224,1225.66
Botswana,1035,7,,2.66,3231,1228.32
Botswana,1049,9,,3.42,3240,1231.74
Botswana,1063,10,,3.8,3250,1235.54
Botswana,1077,11,,4.18,3261,1239.72
Botswana,1091,11,,4.18,3272,1243.9
Botswana,1105,7,,2.66,3279,1246.56
Botswana,1189,1,,0.38,3280,1246.94
Botswana,1203,1,,0.38,3281,1247.32
Botswana,1217,11,,4.18,3292,1251.5
Botswana,1245,4,,1.52,3296,1253.02
Botswana,1259,9,,3.42,3305,1256.44
Botswana,1301,2,,0.76,3307,1257.2
Botswana,1315,1,,0.38,3308,1257.58
Botswana,1357,1,,0.38,3309,1257.96
Brazil,111,315,Others,1.46,315,1.46
Brazil,125,229,Others,1.06,544,2.52
Brazil,139,370,Others,1.72,914,4.24
Brazil,153,360,Others,1.67,1274,5.91
Brazil,167,490,Others,2.28,1764,8.19
Brazil,181,415,Others,1.93,2179,10.12
Brazil,195,372,Others,1.73,2551,11.85
Brazil,209,403,Others,1.87,2954,13.72
Brazil,223,330,Others,1.53,3284,15.25
Brazil,237,410,Others,1.9,3694,17.15
Brazil,251,351,Others,1.63,4045,18.78
Brazil,265,361,Others,1.68,4406,20.46
Brazil,279,372,Others,1.73,4778,22.19
Brazil,293,482,Others,2.24,5260,24.43
Brazil,307,657,Others,3.05,5917,27.48
Brazil,321,802,Others,3.72,6719,31.2
Brazil,335,660,Others,3.07,7379,34.27
Brazil,349,741,Others,3.44,8120,37.71
