date,indicator,value,entity
2021-01-21,Daily ICU occupancy,872,Canada
2021-01-22,Daily ICU occupancy,899,Canada
2021-01-23,Daily ICU occupancy,894,Canada
2021-01-24,Daily ICU occupancy,894,Canada
2021-01-25,Daily ICU occupancy,872,Canada
2021-01-26,Daily ICU occupancy,878,Canada
2021-01-27,Daily ICU occupancy,861,Canada
2021-01-28,Daily ICU occupancy,874,Canada
2021-01-29,Daily ICU occupancy,844,Canada
2021-01-30,Daily ICU occupancy,836,Canada
2021-01-31,Daily ICU occupancy,829,Canada
2021-02-01,Daily ICU occupancy,800,Canada
2021-02-02,Daily ICU occupancy,792,Canada
2021-02-03,Daily ICU occupancy,770,Canada
2021-02-04,Daily ICU occupancy,762,Canada
2021-02-05,Daily ICU occupancy,749,Canada
2021-02-06,Daily ICU occupancy,755,Canada
2021-02-07,Daily ICU occupancy,748,Canada
2021-02-08,Daily ICU occupancy,709,Canada
2021-02-09,Daily ICU occupancy,697,Canada
2021-02-10,Daily ICU occupancy,677,Canada
2021-02-11,Daily ICU occupancy,657,Canada
2021-02-12,Daily ICU occupancy,650,Canada
2021-02-13,Daily ICU occupancy,639,Canada
2021-02-14,Daily ICU occupancy,645,Canada
2021-02-15,Daily ICU occupancy,641,Canada
2021-02-16,Daily ICU occupancy,644,Canada
2021-02-17,Daily ICU occupancy,616,Canada
2021-02-18,Daily ICU occupancy,601,Canada
2021-02-19,Daily ICU occupancy,575,Canada
2021-02-20,Daily ICU occupancy,594,Canada
2021-02-21,Daily ICU occupancy,597,Canada
2021-02-22,Daily ICU occupancy,598,Canada
2021-02-23,Daily ICU occupancy,617,Canada
2021-02-24,Daily ICU occupancy,604,Canada
2021-02-25,Daily ICU occupancy,603,Canada
2021-02-26,Daily ICU occupancy,586,Canada
2021-02-27,Daily ICU occupancy,603,Canada
2021-02-28,Daily ICU occupancy,596,Canada
2021-03-01,Daily ICU occupancy,603,Canada
2021-03-02,Daily ICU occupancy,587,Canada
2021-03-03,Daily ICU occupancy,583,Canada
2021-03-04,Daily ICU occupancy,579,Canada
2021-03-05,Daily ICU occupancy,576,Canada
2021-03-06,Daily ICU occupancy,569,Canada
2021-03-07,Daily ICU occupancy,580,Canada
2021-03-08,Daily ICU occupancy,590,Canada
2021-03-09,Daily ICU occupancy,579,Canada
2021-03-10,Daily ICU occupancy,577,Canada
2021-03-11,Daily ICU occupancy,578,Canada
2021-03-12,Daily ICU occupancy,570,Canada
2021-03-13,Daily ICU occupancy,574,Canada
2021-03-14,Daily ICU occupancy,593,Canada
2021-03-15,Daily ICU occupancy,588,Canada
2021-03-16,Daily ICU occupancy,624,Canada
2021-03-17,Daily ICU occupancy,621,Canada
2021-03-18,Daily ICU occupancy,626,Canada
2021-03-19,Daily ICU occupancy,614,Canada
2021-03-20,Daily ICU occupancy,619,Canada
2021-03-21,Daily ICU occupancy,624,Canada
2021-03-22,Daily ICU occupancy,657,Canada
2021-03-23,Daily ICU occupancy,669,Canada
2021-03-24,Daily ICU occupancy,667,Canada
2021-03-25,Daily ICU occupancy,690,Canada
2021-03-26,Daily ICU occupancy,702,Canada
2021-03-27,Daily ICU occupancy,703,Canada
2021-03-28,Daily ICU occupancy,721,Canada
2021-03-29,Daily ICU occupancy,729,Canada
2021-03-30,Daily ICU occupancy,740,Canada
2021-03-31,Daily ICU occupancy,744,Canada
2021-04-01,Daily ICU occupancy,749,Canada
2021-04-02,Daily ICU occupancy,782,Canada
2021-04-03,Daily ICU occupancy,818,Canada
2021-04-04,Daily ICU occupancy,845,Canada
2021-04-05,Daily ICU occupancy,888,Canada
2021-04-06,Daily ICU occupancy,885,Canada
2021-04-07,Daily ICU occupancy,928,Canada
2021-04-08,Daily ICU occupancy,955,Canada
2021-04-09,Daily ICU occupancy,996,Canada
2021-04-10,Daily ICU occupancy,1034,Canada
2021-04-11,Daily ICU occupancy,1051,Canada
2021-04-12,Daily ICU occupancy,1072,Canada
2021-04-13,Daily ICU occupancy,1090,Canada
2021-04-14,Daily ICU occupancy,1116,Canada
2021-04-15,Daily ICU occupancy,1176,Canada
2021-04-16,Daily ICU occupancy,1210,Canada
2021-04-17,Daily ICU occupancy,1241,Canada
2021-04-18,Daily ICU occupancy,1271,Canada
2021-04-19,Daily ICU occupancy,1275,Canada
2021-04-20,Daily ICU occupancy,1322,Canada
2021-04-21,Daily ICU occupancy,1352,Canada
2021-04-22,Daily ICU occupancy,1367,Canada
2021-04-23,Daily ICU occupancy,1394,Canada
2021-04-24,Daily ICU occupancy,1405,Canada
2021-04-25,Daily ICU occupancy,1436,Canada
2021-04-26,Daily ICU occupancy,1434,Canada
2021-04-27,Daily ICU occupancy,1434,Canada
2021-04-28,Daily ICU occupancy,1451,Canada
2021-04-29,Daily ICU occupancy,1460,Canada
2021-04-30,Daily ICU occupancy,1468,Canada
2021-05-01,Daily ICU occupancy,1470,Canada
2021-05-02,Daily ICU occupancy,1462,Canada
2021-05-03,Daily ICU occupancy,1461,Canada
2021-05-04,Daily ICU occupancy,1450,Canada
2021-05-05,Daily ICU occupancy,1423,Canada
2021-05-06,Daily ICU occupancy,1403,Canada
2021-05-07,Daily ICU occupancy,1391,Canada
2021-05-08,Daily ICU occupancy,1381,Canada
2021-05-09,Daily ICU occupancy,1362,Canada
2021-05-10,Daily ICU occupancy,1351,Canada
2021-05-11,Daily ICU occupancy,1327,Canada
2021-05-12,Daily ICU occupancy,1331,Canada
2021-05-13,Daily ICU occupancy,1337,Canada
2021-05-14,Daily ICU occupancy,1349,Canada
2021-05-15,Daily ICU occupancy,1359,Canada
2021-05-16,Daily ICU occupancy,1347,Canada
2021-05-17,Daily ICU occupancy,1323,Canada
2021-05-18,Daily ICU occupancy,1276,Canada
2021-05-19,Daily ICU occupancy,1248,Canada
2021-05-20,Daily ICU occupancy,1228,Canada
2021-05-21,Daily ICU occupancy,1204,Canada
2021-05-22,Daily ICU occupancy,1183,Canada
2021-05-23,Daily ICU occupancy,1172,Canada
2021-05-24,Daily ICU occupancy,1170,Canada
2021-05-25,Daily ICU occupancy,1153,Canada
2021-05-26,Daily ICU occupancy,1116,Canada
2021-05-27,Daily ICU occupancy,1093,Canada
2021-05-28,Daily ICU occupancy,1052,Canada
2021-05-29,Daily ICU occupancy,1035,Canada
2021-05-30,Daily ICU occupancy,1035,Canada
2021-05-31,Daily ICU occupancy,986,Canada
2021-06-01,Daily ICU occupancy,963,Canada
2021-06-02,Daily ICU occupancy,906,Canada
2021-06-03,Daily ICU occupancy,863,Canada
2021-06-04,Daily ICU occupancy,840,Canada
2021-06-05,Daily ICU occupancy,828,Canada
2021-06-06,Daily ICU occupancy,805,Canada
2021-06-07,Daily ICU occupancy,785,Canada
2021-06-08,Daily ICU occupancy,762,Canada
2021-06-09,Daily ICU occupancy,739,Canada
2021-06-10,Daily ICU occupancy,718,Canada
2021-06-11,Daily ICU occupancy,690,Canada
2021-06-12,Daily ICU occupancy,688,Canada
2021-06-13,Daily ICU occupancy,664,Canada
2021-06-14,Daily ICU occupancy,629,Canada
2021-06-15,Daily ICU occupancy,614,Canada
2021-06-16,Daily ICU occupancy,582,Canada
2021-06-17,Daily ICU occupancy,570,Canada
2021-06-18,Daily ICU occupancy,550,Canada
2021-06-19,Daily ICU occupancy,548,Canada
2021-06-20,Daily ICU occupancy,535,Canada
2021-06-21,Daily ICU occupancy,530,Canada
2021-06-22,Daily ICU occupancy,515,Canada
2021-06-23,Daily ICU occupancy,502,Canada
2021-06-24,Daily ICU occupancy,475,Canada
2021-06-25,Daily ICU occupancy,477,Canada
2021-06-26,Daily ICU occupancy,473,Canada
2021-06-27,Daily ICU occupancy,462,Canada
2021-06-28,Daily ICU occupancy,442,Canada
2021-06-29,Daily ICU occupancy,437,Canada
2021-06-30,Daily ICU occupancy,418,Canada
2021-07-01,Daily ICU occupancy,411,Canada
2021-07-02,Daily ICU occupancy,393,Canada
2021-07-03,Daily ICU occupancy,372,Canada
2021-07-04,Daily ICU occupancy,367,Canada
2021-07-05,Daily ICU occupancy,360,Canada
2021-07-06,Daily ICU occupancy,345,Canada
2021-07-07,Daily ICU occupancy,336,Canada
2021-07-08,Daily ICU occupancy,326,Canada
2021-07-09,Daily ICU occupancy,321,Canada
2021-07-10,Daily ICU occupancy,322,Canada
2021-07-11,Daily ICU occupancy,328,Canada
2021-07-12,Daily ICU occupancy,306,Canada
2021-07-13,Daily ICU occupancy,296,Canada
2021-07-14,Daily ICU occupancy,275,Canada
2021-07-15,Daily ICU occupancy,263,Canada
2021-07-16,Daily ICU occupancy,248,Canada
2021-07-17,Daily ICU occupancy,252,Canada
2021-07-18,Daily ICU occupancy,254,Canada
2021-07-19,Daily ICU occupancy,248,Canada
2021-07-20,Daily ICU occupancy,246,Canada
2021-07-21,Daily ICU occupancy,246,Canada
2021-07-22,Daily ICU occupancy,240,Canada
2021-07-23,Daily ICU occupancy,229,Canada
2021-07-24,Daily ICU occupancy,223,Canada
2021-07-25,Daily ICU occupancy,227,Canada
2021-07-26,Daily ICU occupancy,225,Canada
2021-07-27,Daily ICU occupancy,222,Canada
2021-07-28,Daily ICU occupancy,223,Canada
2021-07-29,Daily ICU occupancy,214,Canada
2021-07-30,Daily ICU occupancy,200,Canada
2021-07-31,Daily ICU occupancy,191,Canada
2021-08-01,Daily ICU occupancy,192,Canada
2021-08-02,Daily ICU occupancy,197,Canada
2021-08-03,Daily ICU occupancy,200,Canada
2021-08-04,Daily ICU occupancy,208,Canada
2021-08-05,Daily ICU occupancy,203,Canada
2021-08-06,Daily ICU occupancy,206,Canada
2021-08-07,Daily ICU occupancy,205,Canada
2021-08-08,Daily ICU occupancy,202,Canada
2021-08-09,Daily ICU occupancy,209,Canada
2021-08-10,Daily ICU occupancy,216,Canada
2021-08-11,Daily ICU occupancy,237,Canada
2021-08-12,Daily ICU occupancy,233,Canada
2021-08-13,Daily ICU occupancy,243,Canada
2021-08-14,Daily ICU occupancy,249,Canada
2021-08-15,Daily ICU occupancy,254,Canada
2021-08-16,Daily ICU occupancy,272,Canada
2021-08-17,Daily ICU occupancy,281,Canada
2021-08-18,Daily ICU occupancy,287,Canada
2021-08-19,Daily ICU occupancy,301,Canada
2021-08-20,Daily ICU occupancy,299,Canada
2021-08-21,Daily ICU occupancy,254,Canada
2021-08-22,Daily ICU occupancy,271,Canada
2021-08-23,Daily ICU occupancy,276,Canada
2021-08-24,Daily ICU occupancy,364,Canada
2021-08-25,Daily ICU occupancy,381,Canada
2021-08-26,Daily ICU occupancy,395,Canada
2021-08-27,Daily ICU occupancy,412,Canada
2021-08-28,Daily ICU occupancy,408,Canada
2021-08-29,Daily ICU occupancy,421,Canada
2021-08-30,Daily ICU occupancy,439,Canada
2021-08-31,Daily ICU occupancy,464,Canada
2021-09-01,Daily ICU occupancy,474,Canada
2021-09-02,Daily ICU occupancy,493,Canada
2021-09-03,Daily ICU occupancy,505,Canada
2021-09-04,Daily ICU occupancy,520,Canada
2021-09-05,Daily ICU occupancy,540,Canada
2021-09-06,Daily ICU occupancy,562,Canada
2021-09-07,Daily ICU occupancy,584,Canada
2021-09-08,Daily ICU occupancy,594,Canada
2021-09-09,Daily ICU occupancy,604,Canada
2021-09-10,Daily ICU occupancy,627,Canada
2021-09-11,Daily ICU occupancy,451,Canada
2021-09-12,Daily ICU occupancy,652,Canada
2021-09-13,Daily ICU occupancy,681,Canada
2021-09-14,Daily ICU occupancy,705,Canada
2021-09-15,Daily ICU occupancy,700,Canada
2021-09-16,Daily ICU occupancy,706,Canada
2021-09-17,Daily ICU occupancy,703,Canada
2021-09-18,Daily ICU occupancy,547,Canada
2021-09-19,Daily ICU occupancy,563,Canada
2021-09-20,Daily ICU occupancy,730,Canada
2021-09-21,Daily ICU occupancy,745,Canada
2021-09-22,Daily ICU occupancy,752,Canada
2021-09-23,Daily ICU occupancy,770,Canada
2021-09-24,Daily ICU occupancy,781,Canada
2021-09-25,Daily ICU occupancy,622,Canada
2021-09-26,Daily ICU occupancy,632,Canada
2021-09-27,Daily ICU occupancy,785,Canada
2021-09-28,Daily ICU occupancy,791,Canada
2021-09-29,Daily ICU occupancy,786,Canada
2021-09-30,Daily ICU occupancy,642,Canada
2021-10-01,Daily ICU occupancy,768,Canada
2021-10-02,Daily ICU occupancy,634,Canada
2021-10-03,Daily ICU occupancy,634,Canada
2021-10-04,Daily ICU occupancy,773,Canada
2021-10-05,Daily ICU occupancy,767,Canada
2021-10-06,Daily ICU occupancy,758,Canada
2021-10-07,Daily ICU occupancy,750,Canada
2021-10-08,Daily ICU occupancy,753,Canada
2021-10-09,Daily ICU occupancy,744,Canada
2021-10-10,Daily ICU occupancy,743,Canada
2021-10-11,Daily ICU occupancy,730,Canada
2021-10-12,Daily ICU occupancy,744,Canada
2021-10-13,Daily ICU occupancy,734,Canada
2021-10-14,Daily ICU occupancy,737,Canada
2021-10-15,Daily ICU occupancy,734,Canada
2021-10-16,Daily ICU occupancy,728,Canada
2021-10-17,Daily ICU occupancy,734,Canada
2021-10-18,Daily ICU occupancy,742,Canada
2021-10-19,Daily ICU occupancy,704,Canada
2021-10-20,Daily ICU occupancy,699,Canada
2021-10-21,Daily ICU occupancy,680,Canada
2021-10-22,Daily ICU occupancy,673,Canada
2021-10-23,Daily ICU occupancy,664,Canada
2021-10-24,Daily ICU occupancy,655,Canada
2021-10-25,Daily ICU occupancy,648,Canada
2021-10-26,Daily ICU occupancy,649,Canada
2021-10-27,Daily ICU occupancy,643,Canada
2021-10-28,Daily ICU occupancy,638,Canada
2021-10-29,Daily ICU occupancy,629,Canada
2021-10-30,Daily ICU occupancy,614,Canada
2021-10-31,Daily ICU occupancy,605,Canada
2021-11-01,Daily ICU occupancy,600,Canada
2021-11-02,Daily ICU occupancy,586,Canada
2021-11-03,Daily ICU occupancy,572,Canada
2021-11-04,Daily ICU occupancy,546,Canada
2021-11-05,Daily ICU occupancy,534,Canada
2021-11-06,Daily ICU occupancy,528,Canada
2021-11-07,Daily ICU occupancy,518,Canada
2021-11-08,Daily ICU occupancy,508,Canada
2021-11-09,Daily ICU occupancy,519,Canada
2021-11-10,Daily ICU occupancy,513,Canada
2021-11-11,Daily ICU occupancy,494,Canada
2021-11-12,Daily ICU occupancy,497,Canada
2021-11-13,Daily ICU occupancy,496,Canada
2021-11-14,Daily ICU occupancy,497,Canada
2021-11-15,Daily ICU occupancy,503,Canada
2021-11-16,Daily ICU occupancy,484,Canada
2021-11-17,Daily ICU occupancy,478,Canada
2021-11-18,Daily ICU occupancy,469,Canada
2021-11-19,Daily ICU occupancy,465,Canada
2021-11-20,Daily ICU occupancy,467,Canada
2021-11-21,Daily ICU occupancy,484,Canada
2021-11-22,Daily ICU occupancy,472,Canada
2021-11-23,Daily ICU occupancy,478,Canada
2021-11-24,Daily ICU occupancy,474,Canada
2021-11-25,Daily ICU occupancy,469,Canada
2021-11-26,Daily ICU occupancy,472,Canada
2021-11-27,Daily ICU occupancy,453,Canada
2021-11-28,Daily ICU occupancy,450,Canada
2021-11-29,Daily ICU occupancy,483,Canada
2021-11-30,Daily ICU occupancy,474,Canada
2021-12-01,Daily ICU occupancy,461,Canada
2021-12-02,Daily ICU occupancy,465,Canada
2021-12-03,Daily ICU occupancy,459,Canada
2021-12-04,Daily ICU occupancy,461,Canada
2021-12-05,Daily ICU occupancy,473,Canada
2021-12-06,Daily ICU occupancy,471,Canada
2021-12-07,Daily ICU occupancy,457,Canada
2021-12-08,Daily ICU occupancy,451,Canada
2021-12-09,Daily ICU occupancy,451,Canada
2021-12-10,Daily ICU occupancy,446,Canada
2021-12-11,Daily ICU occupancy,433,Canada
2021-12-12,Daily ICU occupancy,455,Canada
2021-12-13,Daily ICU occupancy,471,Canada
2021-12-14,Daily ICU occupancy,479,Canada
2021-12-15,Daily ICU occupancy,447,Canada
2021-12-16,Daily ICU occupancy,450,Canada
2021-12-17,Daily ICU occupancy,454,Canada
2021-12-18,Daily ICU occupancy,461,Canada
2021-12-19,Daily ICU occupancy,466,Canada
2021-12-20,Daily ICU occupancy,479,Canada
2021-12-21,Daily ICU occupancy,473,Canada
2021-12-22,Daily ICU occupancy,468,Canada
2021-12-23,Daily ICU occupancy,478,Canada
2021-12-24,Daily ICU occupancy,460,Canada
2021-12-25,Daily ICU occupancy,459,Canada
2021-12-26,Daily ICU occupancy,481,Canada
2021-12-27,Daily ICU occupancy,492,Canada
2021-12-28,Daily ICU occupancy,489,Canada
2021-12-29,Daily ICU occupancy,516,Canada
2021-12-30,Daily ICU occupancy,542,Canada
2021-12-31,Daily ICU occupancy,557,Canada
2022-01-01,Daily ICU occupancy,578,Canada
2022-01-02,Daily ICU occupancy,610,Canada
2022-01-03,Daily ICU occupancy,641,Canada
2022-01-04,Daily ICU occupancy,696,Canada
2022-01-05,Daily ICU occupancy,724,Canada
2022-01-06,Daily ICU occupancy,790,Canada
2022-01-07,Daily ICU occupancy,839,Canada
2022-01-08,Daily ICU occupancy,898,Canada
2022-01-09,Daily ICU occupancy,912,Canada
2022-01-10,Daily ICU occupancy,961,Canada
2022-01-11,Daily ICU occupancy,1020,Canada
2022-01-12,Daily ICU occupancy,1064,Canada
2022-01-13,Daily ICU occupancy,1068,Canada
2022-01-14,Daily ICU occupancy,1088,Canada
2022-01-15,Daily ICU occupancy,1125,Canada
2022-01-16,Daily ICU occupancy,1147,Canada
2022-01-17,Daily ICU occupancy,1198,Canada
2022-01-18,Daily ICU occupancy,1212,Canada
2022-01-19,Daily ICU occupancy,1237,Canada
2022-01-20,Daily ICU occupancy,1230,Canada
2022-01-21,Daily ICU occupancy,1235,Canada
2022-01-22,Daily ICU occupancy,1235,Canada
2022-01-23,Daily ICU occupancy,1231,Canada
2022-01-24,Daily ICU occupancy,1263,Canada
2022-01-25,Daily ICU occupancy,1249,Canada
2022-01-26,Daily ICU occupancy,1208,Canada
2022-01-27,Daily ICU occupancy,1199,Canada
2022-01-28,Daily ICU occupancy,1217,Canada
2022-01-29,Daily ICU occupancy,1191,Canada
2022-01-30,Daily ICU occupancy,1181,Canada
2022-01-31,Daily ICU occupancy,1196,Canada
2022-02-01,Daily ICU occupancy,1153,Canada
2022-02-02,Daily ICU occupancy,1128,Canada
2022-02-03,Daily ICU occupancy,1122,Canada
2022-02-04,Daily ICU occupancy,1089,Canada
2022-02-05,Daily ICU occupancy,1052,Canada
2022-02-06,Daily ICU occupancy,1035,Canada
2022-02-07,Daily ICU occupancy,1055,Canada
2022-02-08,Daily ICU occupancy,1041,Canada
2022-02-09,Daily ICU occupancy,1001,Canada
2022-02-10,Daily ICU occupancy,976,Canada
2022-02-11,Daily ICU occupancy,944,Canada
2022-02-12,Daily ICU occupancy,907,Canada
2022-02-13,Daily ICU occupancy,894,Canada
2022-02-14,Daily ICU occupancy,866,Canada
2022-02-15,Daily ICU occupancy,847,Canada
2022-02-16,Daily ICU occupancy,823,Canada
2022-02-17,Daily ICU occupancy,814,Canada
2022-02-18,Daily ICU occupancy,803,Canada
2022-02-19,Daily ICU occupancy,750,Canada
2022-02-20,Daily ICU occupancy,736,Canada
2022-02-21,Daily ICU occupancy,721,Canada
2022-02-22,Daily ICU occupancy,714,Canada
2022-02-23,Daily ICU occupancy,706,Canada
2022-02-24,Daily ICU occupancy,688,Canada
2022-02-25,Daily ICU occupancy,655,Canada
2022-02-26,Daily ICU occupancy,630,Canada
2022-02-27,Daily ICU occupancy,618,Canada
2022-02-28,Daily ICU occupancy,619,Canada
2022-03-01,Daily ICU occupancy,609,Canada
2022-03-02,Daily ICU occupancy,593,Canada
2022-03-03,Daily ICU occupancy,593,Canada
2022-03-04,Daily ICU occupancy,569,Canada
2022-03-05,Daily ICU occupancy,559,Canada
2022-03-06,Daily ICU occupancy,556,Canada
2022-03-07,Daily ICU occupancy,558,Canada
2022-03-08,Daily ICU occupancy,543,Canada
2022-03-09,Daily ICU occupancy,535,Canada
2022-03-10,Daily ICU occupancy,527,Canada
2022-03-11,Daily ICU occupancy,510,Canada
2022-03-12,Daily ICU occupancy,498,Canada
2022-03-13,Daily ICU occupancy,487,Canada
2022-03-14,Daily ICU occupancy,494,Canada
2022-03-15,Daily ICU occupancy,473,Canada
2022-03-16,Daily ICU occupancy,452,Canada
2022-03-17,Daily ICU occupancy,426,Canada
2022-03-18,Daily ICU occupancy,411,Canada
2022-03-19,Daily ICU occupancy,403,Canada
2022-03-20,Daily ICU occupancy,409,Canada
2022-03-21,Daily ICU occupancy,408,Canada
2022-03-22,Daily ICU occupancy,414,Canada
2022-03-23,Daily ICU occupancy,409,Canada
2022-03-24,Daily ICU occupancy,410,Canada
2022-03-25,Daily ICU occupancy,402,Canada
2022-03-26,Daily ICU occupancy,396,Canada
2022-03-27,Daily ICU occupancy,395,Canada
2022-03-28,Daily ICU occupancy,402,Canada
2022-03-29,Daily ICU occupancy,398,Canada
2022-03-30,Daily ICU occupancy,388,Canada
2022-03-31,Daily ICU occupancy,387,Canada
2022-04-01,Daily ICU occupancy,386,Canada
2022-04-02,Daily ICU occupancy,394,Canada
2022-04-03,Daily ICU occupancy,390,Canada
2022-04-04,Daily ICU occupancy,408,Canada
2022-04-05,Daily ICU occupancy,411,Canada
2022-04-06,Daily ICU occupancy,407,Canada
2022-04-07,Daily ICU occupancy,400,Canada
2022-04-08,Daily ICU occupancy,406,Canada
2022-04-09,Daily ICU occupancy,414,Canada
2022-04-10,Daily ICU occupancy,411,Canada
2022-04-11,Daily ICU occupancy,430,Canada
2022-04-12,Daily ICU occupancy,456,Canada
2022-04-13,Daily ICU occupancy,452,Canada
2022-04-14,Daily ICU occupancy,451,Canada
2022-04-15,Daily ICU occupancy,473,Canada
2022-04-16,Daily ICU occupancy,471,Canada
2022-04-17,Daily ICU occupancy,468,Canada
2022-04-18,Daily ICU occupancy,485,Canada
2022-04-19,Daily ICU occupancy,488,Canada
2022-04-20,Daily ICU occupancy,481,Canada
2022-04-21,Daily ICU occupancy,456,Canada
2022-04-22,Daily ICU occupancy,468,Canada
2022-04-23,Daily ICU occupancy,488,Canada
2022-04-24,Daily ICU occupancy,478,Canada
2022-04-25,Daily ICU occupancy,486,Canada
2022-04-26,Daily ICU occupancy,486,Canada
2022-04-27,Daily ICU occupancy,489,Canada
2022-04-28,Daily ICU occupancy,471,Canada
2022-04-29,Daily ICU occupancy,469,Canada
2022-04-30,Daily ICU occupancy,440,Canada
2022-05-01,Daily ICU occupancy,447,Canada
2022-05-02,Daily ICU occupancy,461,Canada
2022-05-03,Daily ICU occupancy,454,Canada
2022-05-04,Daily ICU occupancy,452,Canada
2022-05-05,Daily ICU occupancy,426,Canada
2022-05-06,Daily ICU occupancy,426,Canada
2022-05-07,Daily ICU occupancy,409,Canada
2022-05-08,Daily ICU occupancy,410,Canada
2022-05-09,Daily ICU occupancy,406,Canada
2022-05-10,Daily ICU occupancy,390,Canada
2022-05-11,Daily ICU occupancy,382,Canada
2022-05-12,Daily ICU occupancy,376,Canada
2022-05-13,Daily ICU occupancy,365,Canada
2022-05-14,Daily ICU occupancy,354,Canada
2022-05-15,Daily ICU occupancy,352,Canada
2022-05-16,Daily ICU occupancy,359,Canada
2022-05-17,Daily ICU occupancy,367,Canada
2022-05-18,Daily ICU occupancy,363,Canada
2022-05-19,Daily ICU occupancy,366,Canada
2022-05-20,Daily ICU occupancy,353,Canada
2022-05-21,Daily ICU occupancy,344,Canada
2022-05-22,Daily ICU occupancy,330,Canada
2022-05-23,Daily ICU occupancy,324,Canada
2022-05-24,Daily ICU occupancy,331,Canada
2022-05-25,Daily ICU occupancy,330,Canada
2022-05-26,Daily ICU occupancy,308,Canada
2022-05-27,Daily ICU occupancy,292,Canada
2022-05-28,Daily ICU occupancy,280,Canada
2022-05-29,Daily ICU occupancy,279,Canada
2022-05-30,Daily ICU occupancy,284,Canada
2022-05-31,Daily ICU occupancy,278,Canada
2022-06-01,Daily ICU occupancy,262,Canada
2022-06-02,Daily ICU occupancy,247,Canada
2022-06-03,Daily ICU occupancy,239,Canada
2022-06-04,Daily ICU occupancy,224,Canada
2022-06-05,Daily ICU occupancy,228,Canada
2022-06-06,Daily ICU occupancy,235,Canada
2022-06-07,Daily ICU occupancy,224,Canada
2022-06-08,Daily ICU occupancy,227,Canada
2022-06-09,Daily ICU occupancy,224,Canada
2022-06-10,Daily ICU occupancy,213,Canada
2022-06-11,Daily ICU occupancy,207,Canada
2022-06-12,Daily ICU occupancy,208,Canada
2022-06-13,Daily ICU occupancy,213,Canada
2022-06-14,Daily ICU occupancy,211,Canada
2022-06-15,Daily ICU occupancy,213,Canada
2022-06-16,Daily ICU occupancy,205,Canada
2022-06-17,Daily ICU occupancy,200,Canada
2022-06-18,Daily ICU occupancy,188,Canada
2022-06-19,Daily ICU occupancy,192,Canada
2022-06-20,Daily ICU occupancy,207,Canada
2022-06-21,Daily ICU occupancy,199,Canada
2022-06-22,Daily ICU occupancy,196,Canada
2022-06-23,Daily ICU occupancy,198,Canada
2022-06-24,Daily ICU occupancy,192,Canada
2022-06-25,Daily ICU occupancy,180,Canada
2022-06-26,Daily ICU occupancy,186,Canada
2022-06-27,Daily ICU occupancy,193,Canada
2022-06-28,Daily ICU occupancy,189,Canada
2022-06-29,Daily ICU occupancy,190,Canada
2022-06-30,Daily ICU occupancy,198,Canada
2022-07-01,Daily ICU occupancy,198,Canada
2022-07-02,Daily ICU occupancy,185,Canada
2022-07-03,Daily ICU occupancy,193,Canada
2022-07-04,Daily ICU occupancy,202,Canada
2022-07-05,Daily ICU occupancy,216,Canada
2022-07-06,Daily ICU occupancy,219,Canada
2022-07-07,Daily ICU occupancy,232,Canada
2022-07-08,Daily ICU occupancy,238,Canada
2022-07-09,Daily ICU occupancy,235,Canada
2022-07-10,Daily ICU occupancy,238,Canada
2022-07-11,Daily ICU occupancy,238,Canada
2022-07-12,Daily ICU occupancy,239,Canada
2022-07-13,Daily ICU occupancy,248,Canada
2022-07-14,Daily ICU occupancy,241,Canada
2022-07-15,Daily ICU occupancy,238,Canada
2022-07-16,Daily ICU occupancy,223,Canada
2022-07-17,Daily ICU occupancy,227,Canada
2022-07-18,Daily ICU occupancy,254,Canada
2022-07-19,Daily ICU occupancy,271,Canada
2022-07-20,Daily ICU occupancy,266,Canada
2022-07-21,Daily ICU occupancy,260,Canada
2022-07-22,Daily ICU occupancy,275,Canada
2022-07-23,Daily ICU occupancy,272,Canada
2022-07-24,Daily ICU occupancy,269,Canada
2022-07-25,Daily ICU occupancy,279,Canada
2022-07-26,Daily ICU occupancy,291,Canada
2022-07-27,Daily ICU occupancy,296,Canada
2022-07-28,Daily ICU occupancy,300,Canada
2022-07-29,Daily ICU occupancy,306,Canada
2022-07-30,Daily ICU occupancy,312,Canada
2022-07-31,Daily ICU occupancy,315,Canada
2022-08-01,Daily ICU occupancy,308,Canada
2022-08-02,Daily ICU occupancy,321,Canada
2022-08-03,Daily ICU occupancy,317,Canada
2022-08-04,Daily ICU occupancy,291,Canada
2022-08-05,Daily ICU occupancy,288,Canada
2022-08-06,Daily ICU occupancy,282,Canada
2022-08-07,Daily ICU occupancy,284,Canada
2022-08-08,Daily ICU occupancy,290,Canada
2022-08-09,Daily ICU occupancy,286,Canada
2022-08-10,Daily ICU occupancy,284,Canada
2022-08-11,Daily ICU occupancy,287,Canada
2022-08-12,Daily ICU occupancy,294,Canada
2022-08-13,Daily ICU occupancy,282,Canada
2022-08-14,Daily ICU occupancy,290,Canada
2022-08-15,Daily ICU occupancy,277,Canada
2022-08-16,Daily ICU occupancy,276,Canada
2022-08-17,Daily ICU occupancy,278,Canada
2022-08-18,Daily ICU occupancy,274,Canada
2022-08-19,Daily ICU occupancy,272,Canada
2022-08-20,Daily ICU occupancy,273,Canada
2022-08-21,Daily ICU occupancy,281,Canada
2022-08-22,Daily ICU occupancy,290,Canada
